timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1595243141719,27191,POST Login PT,500,Internal Server Error,Thread Group 1-5173,text,false,,15021,298,4808,4808,http://localhost:8084/PersonalTrainer/api/login,27191,0,0
1595243141662,27254,POST Login PT,500,Internal Server Error,Thread Group 1-5111,text,false,,15021,298,4807,4807,http://localhost:8084/PersonalTrainer/api/login,27254,0,0
1595243141761,27158,POST Login PT,500,Internal Server Error,Thread Group 1-5204,text,false,,15021,298,4806,4806,http://localhost:8084/PersonalTrainer/api/login,27158,0,0
1595243141761,27161,POST Login PT,500,Internal Server Error,Thread Group 1-5206,text,false,,15021,298,4805,4805,http://localhost:8084/PersonalTrainer/api/login,27161,0,0
1595243141745,27187,POST Login PT,500,Internal Server Error,Thread Group 1-5194,text,false,,15021,298,4804,4804,http://localhost:8084/PersonalTrainer/api/login,27187,0,0
1595243141825,27117,POST Login PT,500,Internal Server Error,Thread Group 1-5241,text,false,,11739,298,4803,4803,http://localhost:8084/PersonalTrainer/api/login,27117,0,0
1595243141762,27186,POST Login PT,500,Internal Server Error,Thread Group 1-5221,text,false,,15021,298,4802,4802,http://localhost:8084/PersonalTrainer/api/login,27186,0,0
1595243141729,27221,POST Login PT,500,Internal Server Error,Thread Group 1-5179,text,false,,15021,298,4801,4801,http://localhost:8084/PersonalTrainer/api/login,27221,0,1
1595243141684,27272,POST Login PT,500,Internal Server Error,Thread Group 1-5133,text,false,,15021,298,4800,4800,http://localhost:8084/PersonalTrainer/api/login,27272,0,0
1595243141814,27144,POST Login PT,500,Internal Server Error,Thread Group 1-5236,text,false,,15021,298,4799,4799,http://localhost:8084/PersonalTrainer/api/login,27144,0,0
1595243141825,27141,POST Login PT,500,Internal Server Error,Thread Group 1-5240,text,false,,11739,298,4798,4798,http://localhost:8084/PersonalTrainer/api/login,27141,0,0
1595243141667,27301,POST Login PT,500,Internal Server Error,Thread Group 1-5117,text,false,,15021,298,4797,4797,http://localhost:8084/PersonalTrainer/api/login,27301,0,0
1595243141834,27158,POST Login PT,500,Internal Server Error,Thread Group 1-5248,text,false,,11739,298,4796,4796,http://localhost:8084/PersonalTrainer/api/login,27158,0,0
1595243141741,27257,POST Login PT,500,Internal Server Error,Thread Group 1-5190,text,false,,15021,298,4795,4795,http://localhost:8084/PersonalTrainer/api/login,27257,0,0
1595243141825,27175,POST Login PT,500,Internal Server Error,Thread Group 1-5239,text,false,,11739,298,4794,4794,http://localhost:8084/PersonalTrainer/api/login,27175,0,0
1595243141890,27115,POST Login PT,500,Internal Server Error,Thread Group 1-5313,text,false,,11739,298,4793,4793,http://localhost:8084/PersonalTrainer/api/login,27115,0,0
1595243141708,27303,POST Login PT,500,Internal Server Error,Thread Group 1-5155,text,false,,15021,298,4792,4792,http://localhost:8084/PersonalTrainer/api/login,27303,0,0
1595243141656,27358,POST Login PT,500,Internal Server Error,Thread Group 1-5103,text,false,,15021,298,4791,4791,http://localhost:8084/PersonalTrainer/api/login,27358,0,0
1595243141736,27287,POST Login PT,500,Internal Server Error,Thread Group 1-5185,text,false,,15021,298,4790,4790,http://localhost:8084/PersonalTrainer/api/login,27287,0,0
1595243141771,27254,POST Login PT,500,Internal Server Error,Thread Group 1-5225,text,false,,15021,298,4789,4789,http://localhost:8084/PersonalTrainer/api/login,27254,0,0
1595243141771,27261,POST Login PT,500,Internal Server Error,Thread Group 1-5223,text,false,,15021,298,4788,4788,http://localhost:8084/PersonalTrainer/api/login,27261,0,0
1595243141716,27332,POST Login PT,500,Internal Server Error,Thread Group 1-5167,text,false,,15021,298,4787,4787,http://localhost:8084/PersonalTrainer/api/login,27332,0,0
1595243141718,27333,POST Login PT,500,Internal Server Error,Thread Group 1-5170,text,false,,15021,298,4786,4786,http://localhost:8084/PersonalTrainer/api/login,27333,0,0
1595243141746,27308,POST Login PT,500,Internal Server Error,Thread Group 1-5195,text,false,,15021,298,4785,4785,http://localhost:8084/PersonalTrainer/api/login,27308,0,0
1595243141747,27309,POST Login PT,500,Internal Server Error,Thread Group 1-5197,text,false,,15021,298,4784,4784,http://localhost:8084/PersonalTrainer/api/login,27309,0,0
1595243141828,27231,POST Login PT,500,Internal Server Error,Thread Group 1-5244,text,false,,11739,298,4783,4783,http://localhost:8084/PersonalTrainer/api/login,27231,0,0
1595243141743,27319,POST Login PT,500,Internal Server Error,Thread Group 1-5191,text,false,,15021,298,4782,4782,http://localhost:8084/PersonalTrainer/api/login,27319,0,0
1595243141831,27233,POST Login PT,500,Internal Server Error,Thread Group 1-5245,text,false,,11739,298,4781,4781,http://localhost:8084/PersonalTrainer/api/login,27233,0,0
1595243141659,27410,POST Login PT,500,Internal Server Error,Thread Group 1-5105,text,false,,15021,298,4780,4780,http://localhost:8084/PersonalTrainer/api/login,27410,0,0
1595243141725,27350,POST Login PT,500,Internal Server Error,Thread Group 1-5176,text,false,,15021,298,4779,4779,http://localhost:8084/PersonalTrainer/api/login,27350,0,0
1595243141839,27248,POST Login PT,500,Internal Server Error,Thread Group 1-5253,text,false,,11739,298,4778,4778,http://localhost:8084/PersonalTrainer/api/login,27248,0,1
1595243141831,27265,POST Login PT,500,Internal Server Error,Thread Group 1-5246,text,false,,11739,298,4777,4777,http://localhost:8084/PersonalTrainer/api/login,27265,0,1
1595243141837,27264,POST Login PT,500,Internal Server Error,Thread Group 1-5251,text,false,,11739,298,4776,4776,http://localhost:8084/PersonalTrainer/api/login,27264,0,0
1595243141839,27264,POST Login PT,500,Internal Server Error,Thread Group 1-5252,text,false,,11739,298,4775,4775,http://localhost:8084/PersonalTrainer/api/login,27264,0,0
1595243141837,27268,POST Login PT,500,Internal Server Error,Thread Group 1-5249,text,false,,11739,298,4774,4774,http://localhost:8084/PersonalTrainer/api/login,27268,0,0
1595243141717,27393,POST Login PT,500,Internal Server Error,Thread Group 1-5168,text,false,,15021,298,4773,4773,http://localhost:8084/PersonalTrainer/api/login,27393,0,0
1595243141757,27356,POST Login PT,500,Internal Server Error,Thread Group 1-5212,text,false,,15021,298,4772,4772,http://localhost:8084/PersonalTrainer/api/login,27356,0,0
1595243141821,27294,POST Login PT,500,Internal Server Error,Thread Group 1-5238,text,false,,15021,298,4771,4771,http://localhost:8084/PersonalTrainer/api/login,27294,0,0
1595243141841,27277,POST Login PT,500,Internal Server Error,Thread Group 1-5255,text,false,,13832,298,4770,4770,http://localhost:8084/PersonalTrainer/api/login,27277,0,0
1595243141843,27280,POST Login PT,500,Internal Server Error,Thread Group 1-5259,text,false,,11739,298,4769,4769,http://localhost:8084/PersonalTrainer/api/login,27280,0,1
1595243141844,27282,POST Login PT,500,Internal Server Error,Thread Group 1-5261,text,false,,11739,298,4768,4768,http://localhost:8084/PersonalTrainer/api/login,27282,0,0
1595243141780,27348,POST Login PT,500,Internal Server Error,Thread Group 1-5230,text,false,,15021,298,4767,4767,http://localhost:8084/PersonalTrainer/api/login,27348,0,0
1595243141845,27291,POST Login PT,500,Internal Server Error,Thread Group 1-5263,text,false,,15021,298,4766,4766,http://localhost:8084/PersonalTrainer/api/login,27291,0,0
1595243141881,27261,POST Login PT,500,Internal Server Error,Thread Group 1-5295,text,false,,11739,298,4765,4765,http://localhost:8084/PersonalTrainer/api/login,27261,0,0
1595243141918,27241,POST Login PT,500,Internal Server Error,Thread Group 1-5322,text,false,,11739,298,4764,4764,http://localhost:8084/PersonalTrainer/api/login,27241,0,0
1595243141884,27277,POST Login PT,500,Internal Server Error,Thread Group 1-5300,text,false,,11739,298,4763,4763,http://localhost:8084/PersonalTrainer/api/login,27277,0,0
1595243141843,27320,POST Login PT,500,Internal Server Error,Thread Group 1-5257,text,false,,15021,298,4762,4762,http://localhost:8084/PersonalTrainer/api/login,27320,0,0
1595243141736,27433,POST Login PT,500,Internal Server Error,Thread Group 1-5186,text,false,,15021,298,4761,4761,http://localhost:8084/PersonalTrainer/api/login,27433,0,0
1595243141862,27311,POST Login PT,500,Internal Server Error,Thread Group 1-5276,text,false,,15021,298,4760,4760,http://localhost:8084/PersonalTrainer/api/login,27311,0,0
1595243141868,27308,POST Login PT,500,Internal Server Error,Thread Group 1-5284,text,false,,15021,298,4759,4759,http://localhost:8084/PersonalTrainer/api/login,27308,0,0
1595243141884,27295,POST Login PT,500,Internal Server Error,Thread Group 1-5301,text,false,,11739,298,4758,4758,http://localhost:8084/PersonalTrainer/api/login,27295,0,0
1595243141888,27293,POST Login PT,500,Internal Server Error,Thread Group 1-5309,text,false,,11739,298,4757,4757,http://localhost:8084/PersonalTrainer/api/login,27293,0,1
1595243141725,27464,POST Login PT,500,Internal Server Error,Thread Group 1-5177,text,false,,15021,298,4756,4756,http://localhost:8084/PersonalTrainer/api/login,27464,0,1
1595243141888,27303,POST Login PT,500,Internal Server Error,Thread Group 1-5308,text,false,,11739,298,4755,4755,http://localhost:8084/PersonalTrainer/api/login,27303,0,0
1595243141884,27309,POST Login PT,500,Internal Server Error,Thread Group 1-5302,text,false,,11739,298,4754,4754,http://localhost:8084/PersonalTrainer/api/login,27309,0,1
1595243141917,27284,POST Login PT,500,Internal Server Error,Thread Group 1-5321,text,false,,11739,298,4753,4753,http://localhost:8084/PersonalTrainer/api/login,27284,0,0
1595243141917,27292,POST Login PT,500,Internal Server Error,Thread Group 1-5317,text,false,,11739,298,4752,4752,http://localhost:8084/PersonalTrainer/api/login,27292,0,0
1595243141921,27290,POST Login PT,500,Internal Server Error,Thread Group 1-5324,text,false,,11739,298,4751,4751,http://localhost:8084/PersonalTrainer/api/login,27290,0,0
1595243141915,27297,POST Login PT,500,Internal Server Error,Thread Group 1-5320,text,false,,11739,298,4750,4750,http://localhost:8084/PersonalTrainer/api/login,27297,0,0
1595243141843,27373,POST Login PT,500,Internal Server Error,Thread Group 1-5258,text,false,,15021,298,4749,4749,http://localhost:8084/PersonalTrainer/api/login,27373,0,0
1595243141930,27288,POST Login PT,500,Internal Server Error,Thread Group 1-5332,text,false,,11739,298,4748,4748,http://localhost:8084/PersonalTrainer/api/login,27288,0,0
1595243141924,27296,POST Login PT,500,Internal Server Error,Thread Group 1-5327,text,false,,13832,298,4747,4747,http://localhost:8084/PersonalTrainer/api/login,27296,0,0
1595243141924,27298,POST Login PT,500,Internal Server Error,Thread Group 1-5326,text,false,,11739,298,4746,4746,http://localhost:8084/PersonalTrainer/api/login,27298,0,0
1595243141923,27301,POST Login PT,500,Internal Server Error,Thread Group 1-5325,text,false,,11739,298,4745,4745,http://localhost:8084/PersonalTrainer/api/login,27301,0,0
1595243141931,27313,POST Login PT,500,Internal Server Error,Thread Group 1-5334,text,false,,11739,298,4744,4744,http://localhost:8084/PersonalTrainer/api/login,27313,0,0
1595243141745,27505,POST Login PT,500,Internal Server Error,Thread Group 1-5193,text,false,,15021,298,4743,4743,http://localhost:8084/PersonalTrainer/api/login,27505,0,0
1595243141932,27320,POST Login PT,500,Internal Server Error,Thread Group 1-5335,text,false,,11739,298,4742,4742,http://localhost:8084/PersonalTrainer/api/login,27320,0,0
1595243141938,27319,POST Login PT,500,Internal Server Error,Thread Group 1-5341,text,false,,11739,298,4741,4741,http://localhost:8084/PersonalTrainer/api/login,27319,0,0
1595243141939,27323,POST Login PT,500,Internal Server Error,Thread Group 1-5343,text,false,,11739,298,4740,4740,http://localhost:8084/PersonalTrainer/api/login,27323,0,0
1595243141951,27316,POST Login PT,500,Internal Server Error,Thread Group 1-5359,text,false,,11739,298,4739,4739,http://localhost:8084/PersonalTrainer/api/login,27316,0,0
1595243141936,27333,POST Login PT,500,Internal Server Error,Thread Group 1-5339,text,false,,11739,298,4738,4738,http://localhost:8084/PersonalTrainer/api/login,27333,0,0
1595243141943,27339,POST Login PT,500,Internal Server Error,Thread Group 1-5349,text,false,,11739,298,4737,4737,http://localhost:8084/PersonalTrainer/api/login,27339,0,0
1595243141941,27350,POST Login PT,500,Internal Server Error,Thread Group 1-5345,text,false,,11739,298,4736,4736,http://localhost:8084/PersonalTrainer/api/login,27350,0,0
1595243141940,27356,POST Login PT,500,Internal Server Error,Thread Group 1-5344,text,false,,11739,298,4735,4735,http://localhost:8084/PersonalTrainer/api/login,27356,0,0
1595243141941,27357,POST Login PT,500,Internal Server Error,Thread Group 1-5346,text,false,,11739,298,4734,4734,http://localhost:8084/PersonalTrainer/api/login,27357,0,0
1595243141942,27360,POST Login PT,500,Internal Server Error,Thread Group 1-5348,text,false,,11739,298,4733,4733,http://localhost:8084/PersonalTrainer/api/login,27360,0,0
1595243141946,27358,POST Login PT,500,Internal Server Error,Thread Group 1-5352,text,false,,11739,298,4732,4732,http://localhost:8084/PersonalTrainer/api/login,27358,0,1
1595243141944,27363,POST Login PT,500,Internal Server Error,Thread Group 1-5350,text,false,,13832,298,4731,4731,http://localhost:8084/PersonalTrainer/api/login,27363,0,0
1595243141946,27363,POST Login PT,500,Internal Server Error,Thread Group 1-5351,text,false,,11739,298,4730,4730,http://localhost:8084/PersonalTrainer/api/login,27363,0,0
1595243141962,27364,POST Login PT,500,Internal Server Error,Thread Group 1-5369,text,false,,11739,298,4729,4729,http://localhost:8084/PersonalTrainer/api/login,27364,0,0
1595243141955,27387,POST Login PT,500,Internal Server Error,Thread Group 1-5362,text,false,,11739,298,4728,4728,http://localhost:8084/PersonalTrainer/api/login,27387,0,0
1595243141957,27387,POST Login PT,500,Internal Server Error,Thread Group 1-5363,text,false,,11739,298,4727,4727,http://localhost:8084/PersonalTrainer/api/login,27387,0,0
1595243141947,27400,POST Login PT,500,Internal Server Error,Thread Group 1-5353,text,false,,11739,298,4726,4726,http://localhost:8084/PersonalTrainer/api/login,27400,0,0
1595243141739,27613,POST Login PT,500,Internal Server Error,Thread Group 1-5189,text,false,,15021,298,4725,4725,http://localhost:8084/PersonalTrainer/api/login,27613,0,0
1595243141951,27406,POST Login PT,500,Internal Server Error,Thread Group 1-5357,text,false,,11739,298,4724,4724,http://localhost:8084/PersonalTrainer/api/login,27406,0,0
1595243141952,27407,POST Login PT,500,Internal Server Error,Thread Group 1-5356,text,false,,11739,298,4723,4723,http://localhost:8084/PersonalTrainer/api/login,27407,0,0
1595243141954,27407,POST Login PT,500,Internal Server Error,Thread Group 1-5361,text,false,,11739,298,4722,4722,http://localhost:8084/PersonalTrainer/api/login,27407,0,0
1595243141938,27425,POST Login PT,500,Internal Server Error,Thread Group 1-5342,text,false,,11739,298,4721,4721,http://localhost:8084/PersonalTrainer/api/login,27425,0,0
1595243141968,27408,POST Login PT,500,Internal Server Error,Thread Group 1-5375,text,false,,11739,298,4720,4720,http://localhost:8084/PersonalTrainer/api/login,27408,0,0
1595243141951,27430,POST Login PT,500,Internal Server Error,Thread Group 1-5355,text,false,,11739,298,4719,4719,http://localhost:8084/PersonalTrainer/api/login,27430,0,0
1595243141953,27430,POST Login PT,500,Internal Server Error,Thread Group 1-5360,text,false,,11739,298,4718,4718,http://localhost:8084/PersonalTrainer/api/login,27430,0,0
1595243141963,27425,POST Login PT,500,Internal Server Error,Thread Group 1-5371,text,false,,11739,298,4717,4717,http://localhost:8084/PersonalTrainer/api/login,27425,0,1
1595243141958,27435,POST Login PT,500,Internal Server Error,Thread Group 1-5365,text,false,,11739,298,4716,4716,http://localhost:8084/PersonalTrainer/api/login,27435,0,0
1595243141956,27439,POST Login PT,500,Internal Server Error,Thread Group 1-5364,text,false,,11739,298,4715,4715,http://localhost:8084/PersonalTrainer/api/login,27439,0,1
1595243141959,27439,POST Login PT,500,Internal Server Error,Thread Group 1-5366,text,false,,13832,298,4714,4714,http://localhost:8084/PersonalTrainer/api/login,27439,0,0
1595243141947,27456,POST Login PT,500,Internal Server Error,Thread Group 1-5354,text,false,,11739,298,4713,4713,http://localhost:8084/PersonalTrainer/api/login,27456,0,0
1595243141970,27438,POST Login PT,500,Internal Server Error,Thread Group 1-5379,text,false,,11739,298,4712,4712,http://localhost:8084/PersonalTrainer/api/login,27438,0,1
1595243141974,27439,POST Login PT,500,Internal Server Error,Thread Group 1-5383,text,false,,11739,298,4711,4711,http://localhost:8084/PersonalTrainer/api/login,27439,0,1
1595243141761,27661,POST Login PT,200,OK,Thread Group 1-5219,text,true,,357,298,4710,4710,http://localhost:8084/PersonalTrainer/api/login,27661,0,1
1595243141975,27462,POST Login PT,500,Internal Server Error,Thread Group 1-5384,text,false,,11739,298,4709,4709,http://localhost:8084/PersonalTrainer/api/login,27462,0,0
1595243141963,27475,POST Login PT,500,Internal Server Error,Thread Group 1-5370,text,false,,11739,298,4708,4708,http://localhost:8084/PersonalTrainer/api/login,27475,0,0
1595243141967,27481,POST Login PT,500,Internal Server Error,Thread Group 1-5374,text,false,,11739,298,4707,4707,http://localhost:8084/PersonalTrainer/api/login,27481,0,0
1595243141961,27491,POST Login PT,500,Internal Server Error,Thread Group 1-5367,text,false,,11739,298,4706,4706,http://localhost:8084/PersonalTrainer/api/login,27491,0,0
1595243141970,27490,POST Login PT,500,Internal Server Error,Thread Group 1-5378,text,false,,11739,298,4705,4705,http://localhost:8084/PersonalTrainer/api/login,27490,0,0
1595243141971,27492,POST Login PT,500,Internal Server Error,Thread Group 1-5380,text,false,,11739,298,4704,4704,http://localhost:8084/PersonalTrainer/api/login,27492,0,0
1595243141969,27496,POST Login PT,500,Internal Server Error,Thread Group 1-5377,text,false,,11739,298,4703,4703,http://localhost:8084/PersonalTrainer/api/login,27496,0,0
1595243141968,27499,POST Login PT,500,Internal Server Error,Thread Group 1-5376,text,false,,11739,298,4702,4702,http://localhost:8084/PersonalTrainer/api/login,27499,0,1
1595243141974,27518,POST Login PT,500,Internal Server Error,Thread Group 1-5381,text,false,,11739,298,4701,4701,http://localhost:8084/PersonalTrainer/api/login,27518,0,0
1595243141979,27519,POST Login PT,500,Internal Server Error,Thread Group 1-5386,text,false,,11739,298,4700,4700,http://localhost:8084/PersonalTrainer/api/login,27519,0,0
1595243141974,27548,POST Login PT,500,Internal Server Error,Thread Group 1-5382,text,false,,11739,298,4699,4699,http://localhost:8084/PersonalTrainer/api/login,27548,0,1
1595243141877,27663,POST Login PT,500,Internal Server Error,Thread Group 1-5293,text,false,,15021,298,4698,4698,http://localhost:8084/PersonalTrainer/api/login,27663,0,0
1595243141976,27615,POST Login PT,500,Internal Server Error,Thread Group 1-5385,text,false,,11739,298,4697,4697,http://localhost:8084/PersonalTrainer/api/login,27615,0,0
1595243141979,27614,POST Login PT,500,Internal Server Error,Thread Group 1-5387,text,false,,11739,298,4696,4696,http://localhost:8084/PersonalTrainer/api/login,27614,0,0
1595243141965,27633,POST Login PT,500,Internal Server Error,Thread Group 1-5373,text,false,,13832,298,4695,4695,http://localhost:8084/PersonalTrainer/api/login,27633,0,0
1595243141962,27638,POST Login PT,500,Internal Server Error,Thread Group 1-5368,text,false,,11739,298,4694,4694,http://localhost:8084/PersonalTrainer/api/login,27638,0,0
1595243141993,27612,POST Login PT,500,Internal Server Error,Thread Group 1-5407,text,false,,11739,298,4693,4693,http://localhost:8084/PersonalTrainer/api/login,27612,0,0
1595243141846,27765,POST Login PT,500,Internal Server Error,Thread Group 1-5264,text,false,,15021,298,4692,4692,http://localhost:8084/PersonalTrainer/api/login,27765,0,0
1595243141883,27730,POST Login PT,500,Internal Server Error,Thread Group 1-5298,text,false,,15021,298,4691,4691,http://localhost:8084/PersonalTrainer/api/login,27730,0,0
1595243141843,27773,POST Login PT,500,Internal Server Error,Thread Group 1-5260,text,false,,15021,298,4690,4690,http://localhost:8084/PersonalTrainer/api/login,27773,0,0
1595243141874,27745,POST Login PT,500,Internal Server Error,Thread Group 1-5287,text,false,,15021,298,4689,4689,http://localhost:8084/PersonalTrainer/api/login,27745,0,0
1595243141806,27816,POST Login PT,500,Internal Server Error,Thread Group 1-5234,text,false,,15021,298,4688,4688,http://localhost:8084/PersonalTrainer/api/login,27816,0,0
1595243141703,27921,POST Login PT,500,Internal Server Error,Thread Group 1-5151,text,false,,15021,298,4687,4687,http://localhost:8084/PersonalTrainer/api/login,27921,0,0
1595243141982,27645,POST Login PT,500,Internal Server Error,Thread Group 1-5392,text,false,,11739,298,4686,4686,http://localhost:8084/PersonalTrainer/api/login,27645,0,0
1595243141749,27880,POST Login PT,500,Internal Server Error,Thread Group 1-5200,text,false,,15021,298,4685,4685,http://localhost:8084/PersonalTrainer/api/login,27880,0,0
1595243141911,27721,POST Login PT,500,Internal Server Error,Thread Group 1-5316,text,false,,15021,298,4684,4684,http://localhost:8084/PersonalTrainer/api/login,27721,0,0
1595243141983,27651,POST Login PT,500,Internal Server Error,Thread Group 1-5393,text,false,,11739,298,4683,4683,http://localhost:8084/PersonalTrainer/api/login,27651,0,0
1595243141887,27750,POST Login PT,500,Internal Server Error,Thread Group 1-5306,text,false,,15021,298,4682,4682,http://localhost:8084/PersonalTrainer/api/login,27750,0,0
1595243141803,27844,POST Login PT,500,Internal Server Error,Thread Group 1-5232,text,false,,15021,298,4681,4681,http://localhost:8084/PersonalTrainer/api/login,27844,0,0
1595243141837,27812,POST Login PT,500,Internal Server Error,Thread Group 1-5250,text,false,,15021,298,4680,4680,http://localhost:8084/PersonalTrainer/api/login,27812,0,0
1595243141868,27784,POST Login PT,500,Internal Server Error,Thread Group 1-5283,text,false,,15021,298,4679,4679,http://localhost:8084/PersonalTrainer/api/login,27784,0,0
1595243141949,27709,POST Login PT,500,Internal Server Error,Thread Group 1-5358,text,false,,15021,298,4678,4678,http://localhost:8084/PersonalTrainer/api/login,27709,0,0
1595243141880,27785,POST Login PT,500,Internal Server Error,Thread Group 1-5294,text,false,,15021,298,4677,4677,http://localhost:8084/PersonalTrainer/api/login,27785,0,1
1595243141859,27825,POST Login PT,500,Internal Server Error,Thread Group 1-5273,text,false,,15021,298,4676,4676,http://localhost:8084/PersonalTrainer/api/login,27825,0,0
1595243141847,27846,POST Login PT,500,Internal Server Error,Thread Group 1-5266,text,false,,15021,298,4675,4675,http://localhost:8084/PersonalTrainer/api/login,27846,0,0
1595243141892,27807,POST Login PT,500,Internal Server Error,Thread Group 1-5312,text,false,,15021,298,4674,4674,http://localhost:8084/PersonalTrainer/api/login,27807,0,0
1595243141846,27863,POST Login PT,500,Internal Server Error,Thread Group 1-5265,text,false,,15021,298,4673,4673,http://localhost:8084/PersonalTrainer/api/login,27863,0,0
1595243141984,27727,POST Login PT,500,Internal Server Error,Thread Group 1-5394,text,false,,11739,298,4672,4672,http://localhost:8084/PersonalTrainer/api/login,27727,0,0
1595243141775,27939,POST Login PT,500,Internal Server Error,Thread Group 1-5229,text,false,,15021,298,4671,4671,http://localhost:8084/PersonalTrainer/api/login,27939,0,0
1595243141847,27876,POST Login PT,500,Internal Server Error,Thread Group 1-5267,text,false,,15021,298,4670,4670,http://localhost:8084/PersonalTrainer/api/login,27876,0,1
1595243141927,27803,POST Login PT,500,Internal Server Error,Thread Group 1-5330,text,false,,15021,298,4669,4669,http://localhost:8084/PersonalTrainer/api/login,27803,0,0
1595243141867,27879,POST Login PT,500,Internal Server Error,Thread Group 1-5282,text,false,,15021,298,4668,4668,http://localhost:8084/PersonalTrainer/api/login,27879,0,0
1595243141876,27886,POST Login PT,500,Internal Server Error,Thread Group 1-5292,text,false,,15021,298,4667,4667,http://localhost:8084/PersonalTrainer/api/login,27886,0,0
1595243141980,27798,POST Login PT,500,Internal Server Error,Thread Group 1-5389,text,false,,11739,298,4666,4666,http://localhost:8084/PersonalTrainer/api/login,27798,0,0
1595243141885,27896,POST Login PT,500,Internal Server Error,Thread Group 1-5303,text,false,,15021,298,4665,4665,http://localhost:8084/PersonalTrainer/api/login,27896,0,0
1595243141988,27802,POST Login PT,500,Internal Server Error,Thread Group 1-5399,text,false,,11739,298,4664,4664,http://localhost:8084/PersonalTrainer/api/login,27802,0,0
1595243141886,27914,POST Login PT,500,Internal Server Error,Thread Group 1-5304,text,false,,15021,298,4663,4663,http://localhost:8084/PersonalTrainer/api/login,27914,0,0
1595243141730,28083,POST Login PT,500,Internal Server Error,Thread Group 1-5180,text,false,,15021,298,4662,4662,http://localhost:8084/PersonalTrainer/api/login,28083,0,0
1595243141989,27826,POST Login PT,500,Internal Server Error,Thread Group 1-5400,text,false,,11739,298,4661,4661,http://localhost:8084/PersonalTrainer/api/login,27826,0,0
1595243141888,27940,POST Login PT,500,Internal Server Error,Thread Group 1-5307,text,false,,15021,298,4660,4660,http://localhost:8084/PersonalTrainer/api/login,27940,0,0
1595243141857,27974,POST Login PT,500,Internal Server Error,Thread Group 1-5272,text,false,,15021,298,4659,4659,http://localhost:8084/PersonalTrainer/api/login,27974,0,1
1595243141882,27954,POST Login PT,500,Internal Server Error,Thread Group 1-5296,text,false,,15021,298,4658,4658,http://localhost:8084/PersonalTrainer/api/login,27954,0,0
1595243141875,27964,POST Login PT,500,Internal Server Error,Thread Group 1-5288,text,false,,15021,298,4657,4657,http://localhost:8084/PersonalTrainer/api/login,27964,0,0
1595243141930,27911,POST Login PT,500,Internal Server Error,Thread Group 1-5333,text,false,,15021,298,4656,4656,http://localhost:8084/PersonalTrainer/api/login,27911,0,1
1595243141870,27974,POST Login PT,500,Internal Server Error,Thread Group 1-5286,text,false,,15021,298,4655,4655,http://localhost:8084/PersonalTrainer/api/login,27974,0,0
1595243141981,27866,POST Login PT,500,Internal Server Error,Thread Group 1-5390,text,false,,15021,298,4654,4654,http://localhost:8084/PersonalTrainer/api/login,27866,0,0
1595243141866,27983,POST Login PT,200,OK,Thread Group 1-5280,text,true,,357,298,4653,4653,http://localhost:8084/PersonalTrainer/api/login,27983,0,0
1595243141857,27998,POST Login PT,500,Internal Server Error,Thread Group 1-5271,text,false,,15021,298,4652,4652,http://localhost:8084/PersonalTrainer/api/login,27998,0,0
1595243141925,27932,POST Login PT,500,Internal Server Error,Thread Group 1-5329,text,false,,15021,298,4651,4651,http://localhost:8084/PersonalTrainer/api/login,27932,0,0
1595243141828,28035,POST Login PT,500,Internal Server Error,Thread Group 1-5243,text,false,,15021,298,4650,4650,http://localhost:8084/PersonalTrainer/api/login,28035,0,0
1595243141832,28034,POST Login PT,500,Internal Server Error,Thread Group 1-5247,text,false,,15021,298,4649,4649,http://localhost:8084/PersonalTrainer/api/login,28034,0,0
1595243141875,27994,POST Login PT,500,Internal Server Error,Thread Group 1-5289,text,false,,15021,298,4648,4648,http://localhost:8084/PersonalTrainer/api/login,27994,0,0
1595243141773,28099,POST Login PT,500,Internal Server Error,Thread Group 1-5227,text,false,,15021,298,4647,4647,http://localhost:8084/PersonalTrainer/api/login,28099,0,1
1595243141935,27939,POST Login PT,500,Internal Server Error,Thread Group 1-5338,text,false,,15021,298,4646,4646,http://localhost:8084/PersonalTrainer/api/login,27939,0,0
1595243141982,27895,POST Login PT,500,Internal Server Error,Thread Group 1-5391,text,false,,11739,298,4645,4645,http://localhost:8084/PersonalTrainer/api/login,27895,0,0
1595243141928,27952,POST Login PT,500,Internal Server Error,Thread Group 1-5331,text,false,,15021,298,4644,4644,http://localhost:8084/PersonalTrainer/api/login,27952,0,0
1595243141879,28004,POST Login PT,500,Internal Server Error,Thread Group 1-5290,text,false,,15021,298,4643,4643,http://localhost:8084/PersonalTrainer/api/login,28004,0,0
1595243141990,27895,POST Login PT,500,Internal Server Error,Thread Group 1-5402,text,false,,11739,298,4642,4642,http://localhost:8084/PersonalTrainer/api/login,27895,0,0
1595243141761,28127,POST Login PT,500,Internal Server Error,Thread Group 1-5205,text,false,,15021,298,4641,4641,http://localhost:8084/PersonalTrainer/api/login,28127,0,0
1595243141866,28025,POST Login PT,500,Internal Server Error,Thread Group 1-5281,text,false,,15021,298,4640,4640,http://localhost:8084/PersonalTrainer/api/login,28025,0,0
